company_name,source_category,sources_count,sources
传神语联网网络科技股份有限公司,人工智能,5,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
健民药业集团股份有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
儿童运动功能人工智能评估中心,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
元中文数字科技(武汉)有限责任公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
全景智联(武汉)科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
凝动万生医疗科技(武汉)有限公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
北京大学武汉人工智能研究院,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
北京金山云网络技术有限公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
区域数智化病理诊断中心,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
医慧达(武汉)科技有限公司,人工智能,2,附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
华工科技产业股份有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
华砺智行(武汉)科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
华链云(武汉)信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
博瓦(武汉)科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
博科国信(武汉)科技有限公司,人工智能,3,2026年人工智能应用服务商（第二批）名单.docx;武汉市人工智能典型应用场景项目名单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
同步远方(武汉)科技有限公司,人工智能,2,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
同济医院脑机接口临床转化示范中心,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
喻教(武汉汉阳)科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
基于人工智能的自动化数字工厂,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
基于眼底影像人工智能定量分析技术的儿童青少年近视防控多中心,人工智能,1,附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
声通科技股份有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
定制化家居数智工厂,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
宝信软件(武汉)有限公司,人工智能,2,2026年人工智能应用服务商（第二批）名单.docx;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
室内设计AI中心,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
小鹏汽车华中(武汉)有限公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
小鹏汽车华中(武汉)有限公司东风商用车有限公司东风实业有限公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
建材制造厂,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
开心武汉市科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
开普勒卫星科技(武汉)有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
德塔森特(武汉)数据科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
摩托罗拉(武汉)移动技术通信有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
数命科技(武汉)有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
数字孪生智慧工厂,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
数字源生(武汉)科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
新型显示终端智能制造示范工厂,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
普立(武汉)医疗科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
景网数据服务(武汉)有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
智慧学习中心,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
智新科技股份有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
智汇和创(武汉)技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
未来学习中心,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
极景(武汉)智能科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
格创东智(武汉)科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
格力电器(武汉)有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武创芯研科技(武汉)有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武昌区公共卫生服务中心,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉万德博特科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉三江航天网络通信有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉东信同邦信息技术有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉东方赛思软件股份有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉东昌仓贮技术有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉两点十分影视有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉中云康崇科技有限公司,人工智能,1,附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉中仪物联技术股份有限公司,人工智能,3,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
武汉中地软件股份有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉中科科理光电技术有限公司,人工智能,2,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx;附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉久乐科技有限公司,人工智能,3,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉云从大衍科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉云开智捷科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉云计算科技有限公司,人工智能,1,附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
武汉云途信息系统有限公司,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉亚心总医院有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉人工智能研究院,人工智能,3,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉亿量科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉仕云科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉众创联和电子技术有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉低温宝信息有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉倚天云云计算有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉光庭信息技术股份有限公司,人工智能,1,附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉光谷卓越科技股份有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉光谷爱计算有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉兰丁云医学检验实验室有限公司,人工智能,2,武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
武汉兰丁智能医学股份有限公司,人工智能,6,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉军晟科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉利德测控技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉华兴隆新能源科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉华工智云科技有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉华工激光工程有限责任公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉华工赛百数据系统有限公司,人工智能,3,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉华通汇智科技有限公司,人工智能,3,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉卓信智恒数据科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉卓尔数科信息科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉可学智能科技有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉合璧电子元件有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉唯一智慧科技有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉噢易云计算股份有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2023年武汉市软件产业发展专项资金预安排情况.pdf;2025年武汉市软件产业发展专项资金预安排情况.pdf;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉国创超算科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉圣云医学科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉城市数字科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉墨仗科技股份有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉大公智能科技有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉大数据产业发展有限公司,人工智能,3,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2024年武汉市软件产业发展专项资金预安排情况.pdf;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉大江锐视生态科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
武汉天喻教育科技有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉天天互动科技有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉奥森迪科智能科技股份有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉完美网络服务有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉宝技电子科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉小提子科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉小药药医药科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉山的那边教育科技有限公司,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉市三藏科技有限责任公司,人工智能,1,附件2：2026年武汉市“人工智能+生态环境治理”典型行业模型和智能体清单.wps
武汉市东旅科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉市交通规划设计有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉市华智心助科技有限责任公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉市卫生健康信息中心,人工智能,3,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx;附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
武汉市急救中心,人工智能,3,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx;附件4：2026年武汉市“人工智能+医疗”高质量数据集清单.docx
武汉市慢病智慧管理中心,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉市招采网数字科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉市政工程设计研究院有限责任公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
武汉市木非舟数据科技有限责任公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉市武昌区教育局电化教育中心,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉市水务科学研究院,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
武汉市水务科学研究院武汉市政工程设计研究院有限责任公司,人工智能,1,武汉市人工智能示范应用场景项目拟支持资金清单.docx
武汉市汉阳市政建设集团有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉市测绘研究院,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉市疾病预防控制中心,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉市莫雷光电科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉市规划研究院(武汉市交通发展战略研究院,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉市龙点睛智能科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉广弘高新装备有限公司,人工智能,1,附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉库柏特科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉库柏特科技股份有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉康合中医诊所有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉康诺芯半导体有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉微创光电股份有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉心程科技有限公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉必盈生物科技股份有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉志昆科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉慧悦读科技有限责任公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉所见科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉摩鸣科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉数文科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉数聚速达网络科技有限责任公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉斯德迪科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉新水环保科技有限责任公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉新烽光电股份有限公司,人工智能,3,2026年人工智能应用服务商（第二批）名单.docx;武汉市2025年中小企业数字化改造验收通过企业名单_第二批_.wps;附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
武汉时空智子大数据有限公司,人工智能,1,附件2：2026年武汉市“人工智能+生态环境治理”典型行业模型和智能体清单.wps
武汉昊博科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉易思达科技有限公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉星火众达信息技术有限公司,人工智能,2,2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉星辰十分文化科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉晓闻科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉普思众行信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉晴山云曦信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉晴山科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉晶力技术有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉智创未来教育科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉智动力机器人有限公司,人工智能,4,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉智化科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉智品堂科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉智图科技有限责任公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉智慧大厨大数据科技有限公司,人工智能,2,2026年人工智能应用服务商（第二批）名单.docx;附件4-2026年武汉市“人工智能+制造”高质量数据集.docx
武汉智现未来科技有限公司,人工智能,1,附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx
武汉智网兴电科技开发有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉智远数创科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉有教科技有限公司,人工智能,2,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉未来智力库教育科技研究院,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉杏林斑码智能科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉格事化信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉格林环源净化工程有限公司,人工智能,1,附件2：2026年武汉市“人工智能+生态环境治理”典型行业模型和智能体清单.wps
武汉梵行数字科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉楚精灵医疗科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉榕壹云计算有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉模态跃迁科技有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉欧派智能家居有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉武铁紫云轨道装备有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉民为技术有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉水务环境科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉法博特机器人有限公司,人工智能,2,3.2026年武汉市“人工智能+教育”新一代智能终端产品清单.wps;附件3：2026年武汉市“人工智能+教育”新一代智能终端产品清单.docx
武汉泰乐奇信息科技有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx
武汉派视界科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉浮木科技有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉深智云影科技有限公司,人工智能,3,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
武汉清华阳光口腔医院有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉湖振煜环境科技有限公司,人工智能,1,附件1：2026年武汉市“人工智能+生态环境治理”典型应用场景案例清单.wps
武汉源启科技股份有限公司,人工智能,3,2026年人工智能应用服务商（第二批）名单.docx;武汉市人工智能典型应用场景项目名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉瀚海新酶生物科技有限公司,人工智能,1,附件1-2026年武汉市“人工智能+制造”典型应用场景案例清单.docx
武汉瀚能电力科技有限公司,人工智能,3,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;2026年人工智能应用服务商（第二批）名单.docx;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉烽火信息集成技术有限公司,人工智能,3,2026年人工智能应用服务商（第二批）名单.docx;武汉市人工智能典型应用场景项目名单.docx;附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉煜炜光学科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉爱敲科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉环宇智行科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉理工数字传播工程有限公司,人工智能,5,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps;2026年人工智能应用服务商（第二批）名单.docx;武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx;附件1：2026年武汉市“人工智能+教育”优秀应用场景案例清单.docx
武汉盛博汇信息技术有限公司,人工智能,1,附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx
武汉瞻海网络科技有限责任公司,人工智能,4,2026年人工智能应用服务商（第二批）名单.docx;附件1：2026年武汉市“人工智能+医疗”典型应用场景案例清单.docx;附件2-2026年武汉市“人工智能+制造”典型工业模型和智能体清单.docx;附件2：2026年武汉市“人工智能+医疗”典型行业模型和智能体清单.docx
武汉知行算法科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉知音动漫有限公司,人工智能,1,1.2026年武汉市“人工智能+教育”优秀应用场景案例清单.wps
武汉科莱瑞迪医疗科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+医疗”新一代智能终端产品清单.docx
武汉空天软件技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉笛卡尔生物科技有限公司,人工智能,1,附件3：2026年武汉市“人工智能+生态环境治理”新一代智能终端产品清单.wps
武汉精心智能科技有限公司,人工智能,1,附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉精立电子技术有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;附件3-2026年武汉市“人工智能+制造”典型智能终端清单.docx
武汉精隧科技有限公司,人工智能,1,武汉市人工智能典型应用场景项目名单.docx
武汉纵横天地空间信息技术有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉编程猫科技有限公司,人工智能,2,2.2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.wps;附件2：2026年武汉市“人工智能+教育”优秀行业模型和智能体清单.docx
武汉联影智融医疗科技有限公司,人工智能,2,武汉市人工智能典型应用场景项目名单.docx;武汉市人工智能示范应用场景项目拟支持资金清单.docx
武汉聚垒科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
武汉至简天成科技有限公司,人工智能,1,2026年人工智能应用服务商（第二批）名单.docx
